stop_event_id,trip_id,station_id,scheduled_arrival,actual_arrival,delay_seconds,passenger_boarding,passenger_alighting,platform
SE01923,TR00137,ST0075,11:00:00,10:12:00,0,36,175,A
SE01924,TR00175,ST0058,12:21:00,13:31:00,0,148,79,
SE01925,TR00170,ST0011,12:49:00,16:04:00,60,3,9,
SE01926,TR00329,ST0182,10:28:00,15:55:00,120,14,19,
SE01927,TR01429,ST0245,23:55:00,15:15:00,120,81,12,Quai Sud
SE01928,TR00867,ST0202,19:34:00,20:06:00,0,31,175,1
SE01929,TR01142,ST0089,20:03:00,08:02:00,180,135,123,B
SE01930,TR01313,ST0078,20:24:00,16:55:00,180,14,64,2
SE01931,TR00622,ST0015,19:19:00,20:32:00,300,153,116,Quai Nord
SE01932,TR01374,ST0017,08:38:00,15:10:00,0,37,166,A
SE01933,TR01273,ST0211,08:15:00,22:13:00,180,94,133,
SE01934,TR00166,ST0012,17:21:00,07:53:00,0,4,93,A
SE01935,TR00699,ST0157,09:07:00,21:17:00,60,63,113,
SE01936,TR00277,ST0097,20:16:00,22:45:00,600,132,73,B
SE01937,TR00608,ST0228,18:27:00,15:15:00,0,110,158,Quai Sud
SE01938,TR01376,ST0087,10:50:00,09:44:00,300,169,38,A
SE01939,TR01493,ST0016,22:04:00,11:28:00,0,87,179,A
SE01940,TR00477,ST0158,08:01:00,15:24:00,0,12,191,B
SE01941,TR00386,ST0209,15:57:00,12:56:00,60,200,114,
SE01942,TR00250,ST0181,19:12:00,19:17:00,60,116,146,A
SE01943,TR00264,ST0141,07:49:00,10:51:00,120,199,23,2
SE01944,TR00151,ST0191,09:30:00,14:05:00,0,190,139,B
SE01945,TR01318,ST0204,23:08:00,23:16:00,0,180,147,Quai Nord
SE01946,TR01374,ST0112,06:12:00,08:59:00,0,142,4,B
SE01947,TR01365,ST0202,23:07:00,22:59:00,600,113,148,1
SE01948,TR00514,ST0185,21:49:00,05:56:00,0,60,118,2
SE01949,TR00528,ST0206,18:01:00,15:25:00,0,35,4,A
SE01950,TR01011,ST0132,20:02:00,10:01:00,0,121,169,
SE01951,TR00887,ST0162,08:25:00,19:10:00,600,48,19,
SE01952,TR00086,ST0131,16:37:00,19:09:00,180,100,156,B
SE01953,TR01178,ST0095,06:17:00,09:43:00,0,129,66,Quai Sud
SE01954,TR00589,ST0123,22:17:00,11:30:00,0,17,168,Quai Sud
SE01955,TR01288,ST0121,07:58:00,15:19:00,60,25,79,
SE01956,TR00364,ST0104,10:24:00,07:19:00,120,195,33,Quai Sud
SE01957,TR00447,ST0024,19:39:00,16:08:00,0,92,157,Quai Sud
SE01958,TR01376,ST0218,11:12:00,17:48:00,180,31,13,Quai Sud
SE01959,TR00488,ST0095,07:44:00,09:24:00,300,171,140,2
SE01960,TR00406,ST0087,19:53:00,18:01:00,0,125,54,1
SE01961,TR01236,ST0211,15:06:00,11:05:00,0,145,119,Quai Nord
SE01962,TR00794,ST0196,20:19:00,11:01:00,300,24,42,Quai Sud
SE01963,TR00562,ST0105,21:26:00,19:07:00,0,35,141,
SE01964,TR00110,ST0008,09:07:00,17:34:00,600,180,152,A
SE01965,TR00156,ST0169,13:01:00,12:27:00,0,120,155,Quai Nord
SE01966,TR01392,ST0067,22:06:00,15:51:00,0,18,177,Quai Nord
SE01967,TR01316,ST0240,21:38:00,18:05:00,0,60,56,B
SE01968,TR00301,ST0125,13:53:00,15:18:00,120,8,130,Quai Sud
SE01969,TR01401,ST0061,15:49:00,11:42:00,0,88,48,1
SE01970,TR00411,ST0041,20:44:00,22:34:00,600,133,32,
SE01971,TR00078,ST0101,07:40:00,11:19:00,60,200,128,Quai Sud
SE01972,TR00739,ST0175,20:02:00,19:15:00,0,168,161,2
SE01973,TR01390,ST0142,11:14:00,06:26:00,0,119,144,Quai Sud
SE01974,TR00825,ST0110,13:56:00,05:35:00,0,146,38,A
SE01975,TR01420,ST0176,12:47:00,06:27:00,60,63,74,Quai Nord
SE01976,TR00514,ST0034,15:07:00,16:02:00,120,52,95,A
SE01977,TR00220,ST0174,20:59:00,19:41:00,0,154,174,A
SE01978,TR00837,ST0127,11:45:00,21:00:00,60,45,96,1
SE01979,TR00496,ST0041,12:17:00,19:09:00,60,121,0,A
SE01980,TR01001,ST0159,11:57:00,13:12:00,600,74,152,1
SE01981,TR01214,ST0117,10:03:00,07:50:00,300,1,141,2
SE01982,TR01495,ST0098,13:16:00,05:07:00,0,110,105,Quai Nord
SE01983,TR01285,ST0155,17:08:00,12:27:00,0,20,19,Quai Nord
SE01984,TR01446,ST0074,06:58:00,09:40:00,600,6,17,1
SE01985,TR00470,ST0049,13:50:00,23:21:00,60,0,62,
SE01986,TR00130,ST0129,17:38:00,05:17:00,600,3,109,A
SE01987,TR01130,ST0071,09:04:00,14:43:00,600,99,55,Quai Nord
SE01988,TR01130,ST0175,08:22:00,20:45:00,0,90,63,Quai Sud
SE01989,TR00042,ST0238,16:39:00,11:05:00,0,22,76,Quai Sud
SE01990,TR00942,ST0040,14:53:00,19:17:00,0,140,142,
SE01991,TR00567,ST0144,20:11:00,18:52:00,0,17,165,Quai Nord
SE01992,TR00922,ST0220,12:32:00,15:45:00,600,17,77,Quai Sud
SE01993,TR00649,ST0197,21:30:00,19:27:00,60,180,144,Quai Nord
SE01994,TR01146,ST0158,11:21:00,05:24:00,60,180,134,Quai Nord
SE01995,TR00423,ST0204,12:58:00,09:45:00,60,92,96,B
SE01996,TR00940,ST0188,06:26:00,09:57:00,0,165,79,
SE01997,TR00490,ST0147,09:42:00,20:39:00,120,96,178,2
SE01998,TR00667,ST0239,13:41:00,22:14:00,0,79,138,B
SE01999,TR00622,ST0212,18:57:00,15:25:00,300,137,90,2
SE02000,TR00265,ST0192,18:30:00,08:28:00,120,119,145,2
SE02001,TR00635,ST0064,11:06:00,22:07:00,60,134,57,A
SE02002,TR00183,ST0155,15:24:00,12:21:00,0,105,93,Quai Nord
SE02003,TR00542,ST0057,19:09:00,22:02:00,300,73,47,Quai Nord
SE02004,TR01437,ST0041,15:16:00,21:58:00,0,165,38,
SE02005,TR01065,ST0046,08:16:00,23:39:00,0,166,8,Quai Nord
SE02006,TR00115,ST0203,20:25:00,07:15:00,120,196,79,2
SE02007,TR00345,ST0076,12:23:00,19:11:00,0,36,142,
SE02008,TR00307,ST0158,15:31:00,10:54:00,300,9,97,1
SE02009,TR01067,ST0068,19:27:00,18:17:00,120,43,130,2
SE02010,TR00450,ST0231,13:57:00,10:04:00,0,118,100,Quai Sud
SE02011,TR01353,ST0183,14:06:00,07:58:00,600,39,100,Quai Nord
SE02012,TR00962,ST0155,07:05:00,09:36:00,180,9,182,Quai Sud
SE02013,TR00385,ST0069,16:49:00,05:48:00,300,61,139,Quai Sud
SE02014,TR01485,ST0162,10:22:00,05:32:00,120,117,193,
SE02015,TR01135,ST0047,10:50:00,18:29:00,0,140,137,1
SE02016,TR00894,ST0043,21:36:00,22:29:00,180,105,139,2
SE02017,TR00018,ST0090,23:52:00,14:22:00,0,10,54,2
SE02018,TR00277,ST0066,17:44:00,05:08:00,0,20,75,
SE02019,TR00612,ST0107,10:31:00,18:02:00,0,98,113,Quai Sud
SE02020,TR01318,ST0076,16:18:00,23:21:00,0,116,196,
SE02021,TR00197,ST0167,09:29:00,20:18:00,0,132,101,
SE02022,TR00179,ST0096,19:31:00,08:08:00,0,28,153,B
SE02023,TR00822,ST0112,09:55:00,05:14:00,180,0,122,Quai Sud
SE02024,TR00731,ST0045,15:26:00,21:43:00,300,88,166,A
SE02025,TR01302,ST0033,23:37:00,19:38:00,600,53,95,A
SE02026,TR00384,ST0130,16:26:00,09:31:00,120,118,40,Quai Sud
SE02027,TR00035,ST0212,23:11:00,10:23:00,300,81,191,
SE02028,TR01028,ST0028,15:13:00,14:48:00,180,70,115,B
SE02029,TR01002,ST0200,19:03:00,15:41:00,60,7,80,A
SE02030,TR00543,ST0218,13:17:00,15:16:00,180,188,103,2
SE02031,TR01387,ST0123,17:03:00,12:59:00,0,27,56,2
SE02032,TR01178,ST0170,07:24:00,22:03:00,600,51,24,A
SE02033,TR00184,ST0190,13:38:00,08:06:00,600,58,183,
SE02034,TR00136,ST0085,14:38:00,14:05:00,60,1,31,2
SE02035,TR00080,ST0003,09:52:00,08:25:00,300,69,154,
SE02036,TR01372,ST0106,12:56:00,21:06:00,180,13,20,A
SE02037,TR01180,ST0172,12:28:00,11:19:00,0,11,54,A
SE02038,TR01387,ST0238,21:41:00,15:36:00,0,116,74,Quai Sud
SE02039,TR01278,ST0176,07:50:00,17:25:00,0,180,75,Quai Sud
SE02040,TR00038,ST0184,23:22:00,22:41:00,600,29,187,Quai Sud
SE02041,TR00431,ST0200,14:22:00,05:03:00,300,38,82,A
SE02042,TR01378,ST0152,06:14:00,13:44:00,60,182,136,B
SE02043,TR00078,ST0083,11:48:00,05:31:00,300,132,25,
SE02044,TR01117,ST0057,23:56:00,08:35:00,0,14,185,Quai Nord
SE02045,TR01170,ST0229,18:33:00,20:30:00,120,147,45,2
SE02046,TR00229,ST0181,12:25:00,06:06:00,120,189,51,1
SE02047,TR00994,ST0075,14:12:00,17:17:00,60,54,50,
SE02048,TR01268,ST0197,11:09:00,23:39:00,180,30,35,Quai Sud
SE02049,TR00700,ST0096,23:02:00,07:59:00,600,188,17,Quai Sud
SE02050,TR01286,ST0071,14:20:00,08:44:00,600,79,81,Quai Sud
SE02051,TR00351,ST0098,23:53:00,16:08:00,0,98,67,A
SE02052,TR01246,ST0173,22:35:00,20:43:00,0,64,155,1
SE02053,TR00342,ST0240,10:43:00,17:31:00,600,3,170,A
SE02054,TR00385,ST0118,14:46:00,15:41:00,120,81,85,2
SE02055,TR00804,ST0054,06:08:00,23:32:00,120,126,18,Quai Sud
SE02056,TR01299,ST0013,17:25:00,10:59:00,0,77,159,Quai Sud
SE02057,TR00455,ST0086,17:35:00,17:40:00,600,83,96,2
SE02058,TR01269,ST0071,06:03:00,16:51:00,180,98,1,A
SE02059,TR00315,ST0188,15:52:00,18:51:00,300,57,85,
SE02060,TR01400,ST0013,22:56:00,14:47:00,0,155,19,1
SE02061,TR00789,ST0024,21:46:00,14:29:00,0,30,74,
SE02062,TR00572,ST0102,14:08:00,22:00:00,600,30,89,
SE02063,TR00808,ST0080,05:51:00,21:12:00,0,9,188,1
SE02064,TR00226,ST0133,06:04:00,12:37:00,300,149,182,
SE02065,TR00881,ST0010,06:41:00,20:46:00,300,23,73,
SE02066,TR00675,ST0110,21:41:00,15:01:00,0,95,139,Quai Sud
SE02067,TR01071,ST0025,13:56:00,21:04:00,120,80,196,B
SE02068,TR01086,ST0161,22:27:00,12:08:00,0,20,2,Quai Nord
SE02069,TR00994,ST0067,15:56:00,22:05:00,0,55,168,2
SE02070,TR00110,ST0199,16:45:00,06:17:00,600,70,148,Quai Nord
SE02071,TR00212,ST0039,13:41:00,19:38:00,600,145,58,B
SE02072,TR00692,ST0190,21:08:00,07:59:00,180,100,136,
SE02073,TR00548,ST0189,07:35:00,13:04:00,300,44,120,1
SE02074,TR01215,ST0091,10:29:00,17:47:00,0,143,133,Quai Nord
SE02075,TR00018,ST0111,18:10:00,16:57:00,0,46,194,1
SE02076,TR00901,ST0002,06:22:00,12:09:00,120,78,189,A
SE02077,TR00625,ST0147,11:08:00,21:21:00,180,159,50,
SE02078,TR01103,ST0136,13:44:00,05:53:00,120,23,70,2
SE02079,TR00635,ST0239,16:54:00,20:39:00,0,195,41,1
SE02080,TR00636,ST0235,16:59:00,06:14:00,120,113,96,Quai Nord
SE02081,TR01132,ST0166,20:04:00,14:38:00,60,79,124,2
SE02082,TR00364,ST0099,19:57:00,17:10:00,0,81,53,Quai Nord
SE02083,TR01256,ST0076,10:11:00,10:13:00,0,30,52,Quai Sud
SE02084,TR00426,ST0092,17:14:00,06:41:00,0,139,185,2
SE02085,TR01416,ST0172,14:40:00,14:32:00,60,72,88,Quai Nord
SE02086,TR01043,ST0143,13:08:00,20:12:00,0,14,146,Quai Sud
SE02087,TR00151,ST0206,05:15:00,22:03:00,180,117,141,Quai Sud
SE02088,TR00630,ST0024,14:26:00,20:35:00,60,95,35,Quai Sud
SE02089,TR01357,ST0042,23:21:00,19:20:00,180,140,73,2
SE02090,TR00061,ST0168,08:09:00,23:07:00,300,84,130,2
SE02091,TR01099,ST0006,13:33:00,19:21:00,300,185,16,2
SE02092,TR00391,ST0050,09:23:00,22:22:00,0,160,130,Quai Sud
SE02093,TR00623,ST0007,20:34:00,20:14:00,300,55,190,A
SE02094,TR01143,ST0247,20:27:00,20:53:00,0,162,48,B
SE02095,TR01243,ST0241,12:51:00,22:03:00,600,128,152,Quai Nord
SE02096,TR00206,ST0075,11:57:00,16:10:00,180,160,24,Quai Nord
SE02097,TR00910,ST0184,17:16:00,18:47:00,180,105,93,
SE02098,TR00497,ST0009,20:03:00,18:51:00,120,54,8,A
SE02099,TR01326,ST0081,13:50:00,23:26:00,0,94,72,Quai Sud
SE02100,TR01218,ST0086,16:45:00,07:30:00,180,39,159,Quai Nord
SE02101,TR01359,ST0229,18:45:00,23:56:00,60,70,27,
SE02102,TR00624,ST0127,21:37:00,21:23:00,300,29,88,
SE02103,TR00798,ST0169,23:57:00,12:27:00,600,185,67,
SE02104,TR00179,ST0206,23:02:00,20:49:00,60,137,168,
SE02105,TR00599,ST0140,21:10:00,18:22:00,120,82,117,1
SE02106,TR00258,ST0114,09:50:00,17:02:00,0,20,134,2
SE02107,TR01367,ST0123,06:27:00,07:32:00,300,195,10,
SE02108,TR00853,ST0104,21:10:00,15:47:00,60,168,180,Quai Nord
SE02109,TR00005,ST0128,06:55:00,16:11:00,0,107,91,B
SE02110,TR01029,ST0102,20:37:00,07:01:00,0,48,97,1
SE02111,TR01278,ST0231,09:30:00,19:45:00,300,40,60,B
SE02112,TR00036,ST0237,13:37:00,14:10:00,600,14,53,
SE02113,TR01354,ST0003,19:45:00,07:27:00,600,0,44,
SE02114,TR00647,ST0202,14:36:00,10:20:00,0,89,60,A
SE02115,TR00337,ST0169,23:58:00,23:24:00,600,159,137,Quai Nord
SE02116,TR00779,ST0203,13:44:00,15:02:00,600,152,114,B
SE02117,TR00704,ST0139,11:10:00,23:56:00,60,1,65,1
SE02118,TR00510,ST0104,12:20:00,09:01:00,120,70,159,Quai Nord
SE02119,TR00577,ST0231,14:27:00,17:00:00,0,67,136,B
SE02120,TR01494,ST0045,10:01:00,18:26:00,0,35,84,A
SE02121,TR00441,ST0088,18:54:00,18:15:00,180,60,15,
SE02122,TR00212,ST0174,18:45:00,20:37:00,0,159,4,B
SE02123,TR00979,ST0136,05:10:00,18:52:00,0,115,12,1
SE02124,TR01439,ST0229,11:55:00,10:23:00,300,161,20,Quai Nord
SE02125,TR01460,ST0110,16:33:00,20:52:00,120,60,97,2
SE02126,TR00114,ST0172,10:30:00,17:42:00,0,75,21,A
SE02127,TR00909,ST0060,07:52:00,05:16:00,120,100,174,1
SE02128,TR01163,ST0132,08:52:00,17:02:00,0,192,187,Quai Nord
SE02129,TR00806,ST0130,12:07:00,14:23:00,120,94,7,B
SE02130,TR00732,ST0190,10:42:00,17:02:00,300,72,175,Quai Nord
SE02131,TR01310,ST0035,17:32:00,11:45:00,180,126,11,B
SE02132,TR00901,ST0037,05:05:00,05:25:00,600,158,179,2
SE02133,TR01014,ST0037,22:35:00,21:28:00,60,99,8,1
SE02134,TR00395,ST0026,07:07:00,15:27:00,0,19,181,Quai Sud
SE02135,TR01034,ST0019,07:40:00,21:02:00,0,200,149,A
SE02136,TR00500,ST0077,22:09:00,07:02:00,0,79,183,Quai Sud
SE02137,TR00558,ST0197,06:28:00,20:35:00,180,175,63,B
SE02138,TR00479,ST0226,07:52:00,07:46:00,300,90,175,1
SE02139,TR00065,ST0056,22:56:00,20:30:00,180,90,92,B
SE02140,TR00592,ST0194,07:25:00,13:32:00,120,141,9,Quai Nord
SE02141,TR00509,ST0050,09:57:00,09:24:00,0,168,103,2
SE02142,TR01450,ST0024,07:02:00,07:42:00,60,129,143,A
SE02143,TR01306,ST0099,10:58:00,19:42:00,0,15,18,B
SE02144,TR00403,ST0175,10:25:00,08:36:00,0,182,183,Quai Nord
SE02145,TR00231,ST0150,08:46:00,10:50:00,180,161,115,
SE02146,TR00536,ST0228,20:26:00,20:29:00,600,116,198,B
SE02147,TR00814,ST0229,19:36:00,11:29:00,0,81,79,
SE02148,TR00077,ST0220,19:47:00,11:57:00,60,83,118,B
SE02149,TR01053,ST0129,22:38:00,14:01:00,180,173,2,Quai Nord
SE02150,TR00193,ST0205,20:46:00,07:59:00,0,177,132,Quai Nord
SE02151,TR01421,ST0214,13:36:00,07:26:00,180,168,27,Quai Nord
SE02152,TR00436,ST0244,23:27:00,10:42:00,600,161,150,
SE02153,TR00504,ST0054,20:26:00,18:06:00,300,21,179,B
SE02154,TR01077,ST0125,18:23:00,12:31:00,60,107,129,2
SE02155,TR01498,ST0020,13:25:00,05:38:00,180,104,113,
SE02156,TR01419,ST0209,07:01:00,22:20:00,0,73,75,B
SE02157,TR00459,ST0140,14:34:00,11:49:00,0,188,13,B
SE02158,TR00821,ST0160,16:27:00,22:25:00,0,86,78,
SE02159,TR01107,ST0094,07:18:00,11:22:00,600,117,3,
SE02160,TR01047,ST0037,07:31:00,21:02:00,60,88,56,2
SE02161,TR00078,ST0222,14:40:00,19:06:00,0,69,120,Quai Sud
SE02162,TR00548,ST0122,14:15:00,11:10:00,600,105,116,Quai Sud
SE02163,TR01322,ST0116,13:10:00,22:29:00,120,197,127,Quai Sud
SE02164,TR01318,ST0128,13:11:00,09:02:00,0,41,177,1
SE02165,TR00274,ST0163,15:56:00,07:36:00,180,115,1,Quai Nord
SE02166,TR00524,ST0052,19:50:00,14:06:00,0,10,137,
SE02167,TR00530,ST0077,07:05:00,19:26:00,600,117,96,Quai Sud
SE02168,TR01322,ST0156,17:52:00,23:30:00,600,180,170,2
SE02169,TR00179,ST0123,12:19:00,23:56:00,600,63,147,Quai Sud
SE02170,TR00512,ST0125,11:48:00,05:02:00,300,68,37,Quai Nord
SE02171,TR01471,ST0047,15:36:00,17:03:00,180,90,84,B
SE02172,TR01331,ST0097,23:00:00,22:50:00,0,148,102,A
SE02173,TR01125,ST0112,15:02:00,06:23:00,0,200,106,1
SE02174,TR01497,ST0037,21:27:00,14:07:00,0,46,125,A
SE02175,TR00091,ST0048,13:31:00,17:26:00,60,37,76,
SE02176,TR00949,ST0217,12:53:00,09:18:00,0,138,55,Quai Nord
SE02177,TR00747,ST0117,17:39:00,14:02:00,0,30,92,2
SE02178,TR01342,ST0181,19:27:00,14:23:00,300,143,86,A
SE02179,TR00617,ST0209,19:21:00,21:56:00,0,8,93,Quai Nord
SE02180,TR00238,ST0084,21:37:00,06:49:00,0,181,33,B
SE02181,TR00684,ST0125,13:32:00,12:26:00,0,89,179,1
SE02182,TR00324,ST0041,17:59:00,10:39:00,180,175,13,B
SE02183,TR01374,ST0218,21:06:00,17:06:00,600,135,72,Quai Nord
SE02184,TR01047,ST0198,22:47:00,19:17:00,180,189,99,Quai Nord
SE02185,TR00442,ST0080,05:26:00,22:14:00,0,91,72,1
SE02186,TR01216,ST0193,20:19:00,08:41:00,60,6,174,A
SE02187,TR00054,ST0195,16:21:00,13:16:00,180,16,45,
SE02188,TR01244,ST0095,05:22:00,20:07:00,0,92,132,B
SE02189,TR00627,ST0227,18:32:00,05:17:00,300,139,103,
SE02190,TR00678,ST0026,13:05:00,10:46:00,120,195,50,Quai Sud
SE02191,TR00203,ST0105,10:14:00,12:59:00,60,84,153,Quai Sud
SE02192,TR01453,ST0202,06:10:00,11:14:00,300,23,18,A
SE02193,TR00529,ST0093,14:35:00,17:00:00,300,148,146,Quai Nord
SE02194,TR00823,ST0107,17:26:00,14:19:00,120,85,116,Quai Sud
SE02195,TR00440,ST0118,06:09:00,08:03:00,300,73,150,2
SE02196,TR00481,ST0141,19:28:00,15:10:00,0,132,195,B
SE02197,TR01233,ST0020,15:16:00,18:35:00,600,151,41,A
SE02198,TR00580,ST0054,06:33:00,10:55:00,0,58,94,Quai Nord
SE02199,TR00054,ST0220,15:05:00,05:42:00,180,181,67,2
SE02200,TR00691,ST0081,19:28:00,12:13:00,180,136,88,Quai Sud
SE02201,TR00350,ST0222,15:02:00,14:42:00,0,46,82,Quai Sud
SE02202,TR01093,ST0119,22:44:00,15:50:00,300,74,192,B
SE02203,TR00281,ST0152,14:46:00,07:29:00,0,180,86,Quai Nord
SE02204,TR00527,ST0149,10:00:00,09:08:00,300,160,144,B
SE02205,TR01356,ST0214,09:56:00,05:40:00,0,43,12,
SE02206,TR00800,ST0076,12:42:00,11:09:00,60,123,85,1
SE02207,TR00638,ST0162,22:34:00,06:10:00,120,20,180,Quai Sud
SE02208,TR00961,ST0163,21:31:00,07:27:00,180,190,65,B
SE02209,TR00371,ST0089,22:17:00,20:54:00,120,20,54,B
SE02210,TR00865,ST0206,15:46:00,22:30:00,0,119,29,Quai Sud
SE02211,TR00444,ST0206,08:41:00,07:22:00,300,174,81,B
SE02212,TR00559,ST0015,09:32:00,16:29:00,180,46,8,1
SE02213,TR01236,ST0100,12:03:00,09:23:00,60,78,123,A
SE02214,TR00303,ST0159,18:00:00,09:00:00,600,71,178,B
SE02215,TR01105,ST0206,15:12:00,12:16:00,600,84,116,Quai Nord
SE02216,TR00384,ST0151,15:24:00,22:39:00,0,194,172,
SE02217,TR01066,ST0049,19:02:00,05:34:00,120,74,133,A
SE02218,TR00672,ST0110,11:13:00,12:26:00,600,168,178,
SE02219,TR00826,ST0205,05:00:00,15:43:00,0,102,101,B
SE02220,TR01495,ST0068,13:33:00,12:57:00,600,146,193,B
SE02221,TR00868,ST0220,20:46:00,22:12:00,300,55,88,
SE02222,TR01273,ST0148,21:23:00,13:52:00,0,50,146,2
SE02223,TR00788,ST0193,15:04:00,13:29:00,0,189,195,Quai Sud
SE02224,TR00135,ST0091,16:09:00,14:06:00,120,181,171,Quai Sud
SE02225,TR01048,ST0111,23:28:00,06:08:00,120,64,75,Quai Nord
SE02226,TR01049,ST0139,08:41:00,12:44:00,120,28,21,1
SE02227,TR00571,ST0227,17:51:00,23:06:00,600,122,126,2
SE02228,TR00145,ST0200,18:15:00,15:09:00,0,51,47,1
SE02229,TR00653,ST0136,11:57:00,20:56:00,0,77,195,1
SE02230,TR01444,ST0003,05:11:00,12:52:00,0,42,192,
SE02231,TR01077,ST0128,12:42:00,05:52:00,60,31,99,2
SE02232,TR00530,ST0213,10:43:00,17:03:00,0,73,133,A
SE02233,TR00825,ST0208,23:50:00,14:55:00,600,173,21,1
SE02234,TR01176,ST0121,05:47:00,16:03:00,120,191,140,Quai Nord
SE02235,TR01121,ST0131,10:10:00,07:45:00,300,105,90,B
SE02236,TR00862,ST0225,06:23:00,11:05:00,300,170,63,Quai Sud
SE02237,TR00317,ST0189,15:02:00,14:43:00,120,86,78,2
SE02238,TR00062,ST0229,23:37:00,08:02:00,0,127,170,A
SE02239,TR01025,ST0070,10:26:00,13:24:00,0,40,167,Quai Nord
SE02240,TR01450,ST0145,17:37:00,19:46:00,300,109,197,1
SE02241,TR00569,ST0125,12:42:00,13:07:00,60,35,192,Quai Sud
SE02242,TR00713,ST0090,14:50:00,06:02:00,60,14,15,2
SE02243,TR00520,ST0023,10:16:00,18:18:00,180,194,120,A
SE02244,TR00372,ST0046,17:40:00,14:38:00,600,60,9,1
SE02245,TR00353,ST0230,13:50:00,13:01:00,60,170,114,B
SE02246,TR01159,ST0094,12:35:00,20:23:00,180,4,98,
SE02247,TR01341,ST0111,23:35:00,19:49:00,0,48,89,1
SE02248,TR01462,ST0198,14:24:00,05:32:00,60,197,29,B
SE02249,TR01288,ST0039,11:33:00,09:26:00,300,30,142,B
SE02250,TR01371,ST0107,15:17:00,10:28:00,0,134,13,Quai Nord
SE02251,TR00469,ST0031,23:14:00,05:24:00,120,192,138,Quai Sud
SE02252,TR01074,ST0203,13:11:00,15:39:00,0,38,162,
SE02253,TR01213,ST0082,05:22:00,16:34:00,180,143,52,Quai Sud
SE02254,TR00123,ST0162,08:24:00,23:33:00,0,154,51,A
SE02255,TR00570,ST0062,07:53:00,11:45:00,60,93,119,1
SE02256,TR00044,ST0137,20:34:00,06:24:00,300,199,182,Quai Nord
SE02257,TR00332,ST0066,18:48:00,16:44:00,60,131,192,1
SE02258,TR00832,ST0218,09:04:00,20:27:00,0,96,122,
SE02259,TR00162,ST0215,17:50:00,05:11:00,0,79,69,B
SE02260,TR00676,ST0176,12:40:00,08:00:00,0,171,68,2
SE02261,TR00259,ST0183,17:32:00,12:51:00,300,83,156,Quai Sud
SE02262,TR00111,ST0223,16:37:00,16:31:00,0,191,44,Quai Nord
SE02263,TR00142,ST0026,22:44:00,09:33:00,120,178,149,1
SE02264,TR00415,ST0180,18:39:00,05:55:00,0,9,24,B
SE02265,TR00827,ST0178,18:17:00,15:45:00,0,122,123,B
SE02266,TR00290,ST0056,15:30:00,18:58:00,120,148,194,A
SE02267,TR00298,ST0005,21:16:00,18:28:00,0,83,106,Quai Sud
SE02268,TR01114,ST0193,17:23:00,20:44:00,120,28,62,Quai Sud
SE02269,TR00563,ST0036,08:24:00,10:54:00,0,186,88,Quai Sud
SE02270,TR01120,ST0216,05:04:00,22:17:00,300,29,112,Quai Sud
SE02271,TR00845,ST0207,06:22:00,09:00:00,0,55,165,Quai Sud
SE02272,TR00056,ST0168,20:03:00,16:21:00,600,200,115,A
SE02273,TR01405,ST0164,06:16:00,11:09:00,0,10,17,B
SE02274,TR00425,ST0057,12:26:00,16:57:00,0,132,81,B
SE02275,TR00721,ST0174,06:27:00,20:09:00,300,19,74,2
SE02276,TR00428,ST0075,10:45:00,14:00:00,60,184,185,
SE02277,TR01095,ST0245,06:38:00,10:41:00,0,113,122,1
SE02278,TR00345,ST0096,20:51:00,10:35:00,60,137,104,1
SE02279,TR00231,ST0033,20:07:00,18:27:00,0,129,174,
SE02280,TR01317,ST0210,14:13:00,15:48:00,60,5,166,2
SE02281,TR00253,ST0045,05:53:00,16:36:00,0,180,167,2
SE02282,TR00043,ST0117,08:50:00,21:03:00,120,108,38,Quai Sud
SE02283,TR01183,ST0134,16:05:00,07:29:00,60,199,75,B
SE02284,TR00699,ST0213,22:17:00,10:09:00,60,68,200,Quai Nord
SE02285,TR00356,ST0031,07:26:00,06:09:00,180,131,7,B
SE02286,TR00455,ST0134,21:36:00,19:33:00,300,122,69,2
SE02287,TR00871,ST0205,21:39:00,06:19:00,0,190,106,B
SE02288,TR00787,ST0019,18:47:00,12:30:00,300,50,144,
SE02289,TR01137,ST0027,06:15:00,13:39:00,0,58,92,1
SE02290,TR01367,ST0200,17:42:00,19:25:00,300,20,38,Quai Sud
SE02291,TR00208,ST0218,15:26:00,15:06:00,180,150,121,Quai Nord
SE02292,TR00297,ST0145,16:17:00,07:03:00,0,2,88,
SE02293,TR00550,ST0056,19:37:00,08:27:00,600,163,126,
SE02294,TR00340,ST0215,12:16:00,18:08:00,0,150,84,B
SE02295,TR00166,ST0194,17:30:00,12:48:00,0,3,3,B
SE02296,TR00166,ST0223,14:40:00,19:27:00,180,20,70,Quai Nord
SE02297,TR01376,ST0124,06:07:00,14:15:00,180,122,5,Quai Nord
SE02298,TR01383,ST0184,22:31:00,13:33:00,60,31,142,2
SE02299,TR01149,ST0060,05:43:00,10:37:00,300,94,66,2
SE02300,TR00421,ST0236,20:44:00,13:41:00,120,190,5,
SE02301,TR00672,ST0070,15:39:00,12:59:00,180,10,40,Quai Sud
SE02302,TR00834,ST0052,06:25:00,19:59:00,600,82,48,1
SE02303,TR00833,ST0212,21:32:00,11:29:00,0,7,152,Quai Nord
SE02304,TR00310,ST0071,22:25:00,17:41:00,0,103,0,A
